FechaAnalisis,NombreCooperativa,Ingresos,InteresesDescuentosGanados,InteresesCausados,MARGEN_NETO_DE_INTERESES,ComisionesGanadas,IngresosServicios,ComisionesCausadas,UtilidadesFinancieras,PerdidasFinancieras,MARGEN_BRUTO_FINANCIERO,Provisiones,MARGEN_NETO_FINANCIERO,GastosOperacion,MARGEN_DE_INTERMEDIACION,OtrosIngresosOperacionales,OtrasPerdidasOperacionales,MARGEN_OPERACIONAL,OtrosIngresos,OtrosGastosPerdidas,GANANCIA_ANTES_DE_IMPUESTOS,ImpuestosparticipacionEmpleados,GANANCIA_O_PERDIDA_DEL_EJERCICIO,Liquidez,ROE,MoraSectorFinanciero,AreaCobertura,TOTAL_CARTERA_IMPRODUCTIVA30,TOTAL_CARTERA_BRUTA30,PROVISIONES30,TOTAL_CARTERA_NETA30,TOTAL_CARTERA_POR_VENCER30,TOTAL_CARTERA_QUE_NO_DEVENGA_INTERES30,TOTAL_CARTERA_VENCIDA30,TOTAL_CARTERA_IMPRODUCTIVA60,TOTAL_CARTERA_BRUTA60,PROVISIONES60,TOTAL_CARTERA_NETA60,TOTAL_CARTERA_POR_VENCER60,TOTAL_CARTERA_QUE_NO_DEVENGA_INTERES60,TOTAL_CARTERA_VENCIDA60,TOTAL_CARTERA_IMPRODUCTIVA90,TOTAL_CARTERA_BRUTA90,PROVISIONES90,TOTAL_CARTERA_NETA90,TOTAL_CARTERA_POR_VENCER90,TOTAL_CARTERA_QUE_NO_DEVENGA_INTERES90,TOTAL_CARTERA_VENCIDA90,Ypredecido,Score
2020-01-31,CHIBULEO,2369580.91,2220992.47,1101531.91,1119460.56,0.0,21014.88,761.45,0.0,0.0,1139713.99,250000.0,889713.99,771049.04,118664.95,38264.1,0.0,156929.05,89309.46,26337.88,219900.63,79713.98,140186.65,28.0,8.0,3.0,207.75,3883860.73,146443956.64,-5713829.51,140730127.13,142560095.91,1706645.78,2177214.95,4154184.93,144942404.5,-5713829.57,139228574.93,140788219.57,1994258.24,2159926.69,3885191.02,144391526.23,-5506087.09,138885439.14,140506335.21,1804492.57,2080698.45,0.90089405,99.10596
2020-01-31,COOPROGRESO,6787979.95,6023165.93,3294756.41,2728409.52,237.69,147448.84,0.0,128053.13,181641.6,2822507.58,703768.99,2118738.59,1838055.72,280682.87,234631.75,2217.82,513096.8,254442.61,119141.78,648397.63,230113.79,418283.84,29.0,8.0,3.0,223.0,14551527.07,402388976.14,-19370321.28,383018654.86,387837449.07,9488626.64,5061891.57,13742070.35,393338347.07,-19058661.49,374279685.58,379596276.72,8802769.03,4937788.37,13611522.56,388682985.7,-18837738.06,369845247.64,375071463.14,8722762.21,4887305.15,0.80937254,190.62746
2020-01-31,DE LA PEQUEÑA EMPRESA BIBLIAN,3050408.85,2880813.14,1441690.17,1439122.97,2484.51,36367.88,0.0,237.18,0.0,1478212.54,534394.63,943817.91,652257.38,291560.53,1.76,0.0,291562.29,130504.38,65360.12,356706.55,131240.36,225466.19,20.0,6.0,5.0,116.2,9948979.5,213672620.99,-11539033.05,202133587.94,203723641.49,5000516.72,4948462.78,8947469.12,210954782.17,-10902016.06,200052766.11,202007313.05,4345545.42,4601923.7,8607905.14,209683781.02,-10521168.55,199162612.47,201075875.88,4379588.5,4228316.64,0.79180676,208.19324
2020-01-31,DE LA PEQUEÑA EMPRESA DE COTOPAXI,5151406.98,4288057.22,1835283.77,2452773.45,34.24,26817.09,672.0,6882.11,22516.67,2463318.22,753744.86,1709573.36,894855.46,814717.9,70037.03,18170.58,866584.35,759579.29,43238.46,1582925.18,620363.3,962561.88,25.0,16.0,3.0,134.33,9369522.97,265149661.76,-15175520.81,249974140.95,255780138.79,6113239.05,3256283.92,9407581.01,263639843.46,-15522246.16,248117597.3,254232262.45,5654004.91,3753576.1,8590599.28,260966830.53,-14926469.34,246040361.19,252376231.25,4994795.03,3595804.25,0.3898737,610.1263
2020-01-31,DE LA PEQUEÑA EMPRESA DE PASTAZA,1913757.73,1860010.31,712295.16,1147715.15,5175.87,5532.76,0.0,3136.8,0.0,1161560.58,236430.92,925129.66,544711.41,380418.25,0.0,0.0,380418.25,39901.99,8097.47,412222.77,149430.75,262792.02,25.0,10.0,2.0,171.8,2285030.46,126043431.95,-3171342.68,122872089.27,123758401.49,1340806.12,944224.34,2388270.52,125436743.25,-3110015.48,122326727.77,123048472.73,1451336.79,936933.73,1868594.61,124614123.86,-3072936.34,121541187.52,122745529.25,1064849.97,803744.64,0.8920618,107.93817
2020-01-31,DE LOS SERVIDORES PUBLICOS DEL MINISTERIO DE EDUCACION Y CULTURA,1573259.13,1523807.23,445672.27,1078134.96,0.0,2979.88,709.43,3434.17,0.0,1083839.58,26877.96,1056961.62,538477.7,518483.92,11079.72,0.0,529563.64,31958.13,4505.0,557016.77,0.0,557016.77,34.0,15.0,2.0,176.5,3740835.63,152966097.8,-6067080.2,146899017.6,149225262.17,3000870.36,739965.27,3627464.91,153510022.5,-5962664.09,147547358.41,149882557.59,2904052.07,723412.84,3108974.61,153409280.19,-5758634.77,147650645.42,150300305.58,2392490.3,716484.31,0.8311704,168.82962
2020-01-31,EL SAGRARIO,2411790.13,2196297.31,1095236.08,1101061.23,0.0,93564.44,0.0,4303.06,0.0,1198928.73,193917.26,1005011.47,593495.36,411516.11,4165.82,3765.48,411916.45,113459.5,53119.69,472256.26,173799.01,298457.25,26.0,10.0,2.0,171.33,3061143.32,131981245.55,-4695016.17,127286229.38,128920102.23,1787173.01,1273970.31,3010232.15,131524189.81,-4573395.77,126950794.04,128513957.66,1728793.17,1281438.98,2740454.02,131564096.05,-4498153.18,127065942.87,128823642.03,1435909.25,1304544.77,0.8468652,153.13483
2020-01-31,ERCO,1914654.87,1472723.79,610408.49,862315.3,6819.58,31208.63,0.0,0.0,2416.82,897926.69,466923.11,431003.58,507849.0,-76845.42,435.71,101412.24,-177821.95,403467.16,62638.98,163006.23,59089.76,103916.47,20.0,6.0,3.0,160.5,2950279.08,95520411.05,-5015785.42,90504625.63,92570131.97,2109994.84,840284.24,2511299.66,93240233.75,-4819889.96,88420343.79,90728934.09,1735380.94,775918.72,2599266.2,91140248.21,-4727295.52,86412952.69,88540982.01,1822335.37,776930.83,0.816795,183.205
2020-01-31,FERNANDO DAQUILEMA,3117715.13,2658517.74,1119269.42,1539248.32,0.0,8816.1,0.0,0.0,0.0,1548064.42,438901.44,1109162.98,1040574.11,68588.87,17755.82,53.75,86290.94,432625.47,35111.18,483805.23,175379.39,308425.84,31.0,17.0,3.0,168.67,4133617.85,161692045.18,-6260523.03,155431522.15,157558427.33,2141767.31,1991850.54,4087049.91,158363580.99,-6412577.3,151951003.69,154276531.08,2023639.02,2063410.89,3610337.78,155534633.89,-6118095.97,149416537.92,151924296.11,1657412.6,1952925.18,0.83559096,164.40904
2020-01-31,JARDIN AZUAYO,10807022.97,10058290.53,4409501.54,5648788.99,71544.02,66535.77,673.12,204194.85,27752.35,5962638.16,2034910.45,3927727.71,3108105.44,819622.27,0.0,4419.59,815202.68,406457.8,253328.27,968332.21,351020.42,617311.79,24.0,5.0,3.0,205.8,24838259.64,780058351.56,-54645256.92,725413094.64,755220091.92,20292403.31,4545856.33,23423705.75,774282791.69,-53406165.77,720876625.92,750859085.94,19031211.56,4392494.19,21623968.38,771783079.31,-51786395.73,719996683.58,750159110.93,17400672.86,4223295.52,0.8118642,188.1358
2020-01-31,JUVENTUD ECUATORIANA PROGRESISTA,25961110.3,21539871.68,10964363.68,10575508.0,389221.46,1513462.13,46861.96,144972.74,16583.3,12559719.07,4557080.58,8002638.49,9329636.66,-1326998.17,0.0,0.0,-1326998.17,2373582.29,883754.67,162829.45,89562.38,73267.07,23.0,0.0,4.0,130.17,67107264.58,1636383730.21,-56391342.04,1579992388.17,1568894043.18,48924731.93,18182532.65,66558247.86,1629111799.9,-57346264.55,1571765535.35,1562168028.73,47313859.45,19244388.41,62798190.66,1623856276.76,-57179749.17,1566676527.59,1560716477.96,43328508.32,19469682.34,0.7347502,265.2498
2020-01-31,KULLKI WASI,1670566.65,1648533.44,672334.27,976199.17,0.0,2214.55,0.0,0.0,0.0,978413.72,0.0,978413.72,656057.32,322356.4,1912.97,0.0,324269.37,17905.69,0.0,342175.06,124038.44,218136.62,18.0,17.0,6.0,119.5,6320750.57,100459409.94,-7650671.3,92808738.64,94138659.37,3136854.29,3183896.28,6192557.64,98178658.95,-7650671.3,90527987.65,91986101.31,4007903.2,2184654.44,5700788.32,97104576.73,-7344016.06,89760560.67,91403788.41,3613492.34,2087295.98,0.6066815,393.31848
2020-01-31,MUSHUC RUNA,3501610.32,3172778.22,1338562.63,1834215.59,0.0,6967.97,0.0,5764.5,0.0,1846948.06,276431.28,1570516.78,1447121.24,123395.54,20670.06,0.0,144065.6,295429.57,144694.42,294800.75,106865.27,187935.48,24.0,5.0,6.0,92.2,13181630.73,212527641.33,-15298020.12,197229621.21,199346010.6,8775139.09,4406491.64,13776242.1,211417225.85,-14898462.31,196518763.54,197640983.75,9470477.67,4305764.43,12545560.83,211246296.26,-14570665.55,196675630.71,198700735.43,8534608.66,4010952.17,0.8170113,182.98871
2020-01-31,ONCE DE JUNIO,1430477.35,1196924.74,624977.59,571947.15,0.0,19905.14,0.0,3998.6,84.08,595766.81,133921.14,461845.67,373928.39,87917.28,0.0,0.0,87917.28,209648.87,21047.25,276518.9,33474.72,243044.18,34.0,22.0,7.0,98.0,5900341.5,82173459.43,-5169996.96,77003462.47,76273117.93,4428412.62,1471190.51,5373178.87,81046190.86,-4981038.08,76065152.78,75673011.99,4010119.07,1362318.62,4690998.71,79748143.66,-4594275.05,75153868.61,75057144.95,3377782.3,1312486.47,0.6082714,391.72858
2020-01-31,OSCUS,4797235.69,4500390.76,1890606.86,2609783.9,0.0,39730.94,7242.47,9451.69,56958.65,2594765.41,1138384.85,1456380.56,1517253.45,-60872.89,64493.03,0.0,3620.14,183169.27,59.5,186729.91,85187.58,101542.33,29.0,2.0,4.0,182.5,11092419.95,283088728.88,-16064946.3,267023782.58,271996308.93,7993387.18,3099032.77,10421952.32,277509144.81,-15540152.76,261968992.05,267087192.49,7483954.49,2937997.83,10138167.05,273566776.96,-15094287.17,258472489.79,263428609.91,7343090.86,2795076.19,0.73410696,265.89304
2020-01-31,PABLO MUÑOZ VEGA,3165452.81,2397688.15,1112964.37,1284723.78,0.0,5024.28,672.0,4513.22,46628.36,1246960.92,475303.62,771657.3,599862.56,171794.74,0.0,10760.5,161034.24,758227.16,23315.2,895946.2,962498.9,-66552.7,18.0,-3.0,3.0,226.6,5051163.44,185079846.4,-8098767.29,176981079.11,180028682.96,2443094.58,2608068.86,5012273.22,174962505.34,-7712265.7,167250239.64,169950232.12,2433185.79,2579087.43,4710508.16,171680222.31,-7494894.97,164185327.34,166969714.15,2141899.44,2568608.72,0.8893185,110.68147
2020-01-31,PILAHUIN TIO,2488847.38,2463991.54,1485835.85,978155.69,745.08,19312.21,0.0,0.0,0.0,998212.98,159196.07,839016.91,671767.6,167249.31,0.0,0.0,167249.31,4798.55,0.0,172047.86,0.0,172047.86,30.0,11.0,7.0,87.67,11309215.71,128438787.27,-9304074.25,119134713.02,117129571.56,8707054.33,2602161.38,11983102.86,127830024.96,-8904644.97,118925379.99,115846922.1,9548354.5,2434748.36,9939521.23,127724256.58,-8617884.73,119106371.85,117784735.35,7768924.36,2170596.87,0.8456038,154.39618
2020-01-31,POLICIA NACIONAL,9467182.67,8429746.0,4180821.2,4248924.8,160761.21,212265.28,78707.9,0.0,0.0,4543243.39,1739946.27,2803297.12,2470543.06,332754.06,71291.24,0.0,404045.3,593118.94,178722.32,818441.92,296685.23,521756.69,29.0,4.0,4.0,88.57,26580314.95,658519100.82,-25419237.23,633099863.59,631938785.87,22778638.01,3801676.94,25805853.75,649450876.04,-24231180.18,625219695.86,623645022.29,22189340.73,3616513.02,23881333.73,645484135.42,-24343497.77,621140637.65,621602801.69,20416988.88,3464344.85,0.8507683,149.23167
2020-01-31,RIOBAMBA,3683164.18,3444320.84,1338604.32,2105716.52,0.0,16535.58,0.0,0.0,0.0,2122252.1,274234.17,1848017.93,1040551.74,807466.19,0.0,0.0,807466.19,222307.76,24564.28,1005209.67,364388.51,640821.16,19.0,13.0,2.0,132.8,3837690.16,233203641.79,-5080707.76,228122934.03,229365951.63,2486921.89,1350768.27,3687089.68,229042968.75,-4945191.12,224097777.63,225355879.07,2358948.65,1328141.03,3175349.55,226211764.5,-4744246.14,221467518.36,223036414.95,1874927.66,1300421.89,0.5792609,420.7391
2020-01-31,SAN FRANCISCO,4550307.47,4242945.49,1564453.16,2678492.33,0.0,77627.77,0.0,7724.09,0.0,2763844.19,229100.72,2534743.47,1324168.98,1210574.49,0.0,0.0,1210574.49,222010.12,30608.21,1401976.4,557700.94,844275.46,36.0,14.0,3.0,174.33,7947204.39,269124545.67,-20525678.62,248598867.05,261177341.28,4109458.61,3837745.78,7964248.11,266795327.67,-20643953.61,246151374.06,258831079.56,4009439.0,3954809.11,7590056.56,264173047.38,-20483532.87,243689514.51,256582990.82,3582914.92,4007141.64,0.7650391,234.9609
2020-01-31,SAN JOSE,2066524.62,1801580.86,888389.94,913190.92,0.0,15718.5,0.0,0.0,0.0,928909.42,235322.38,693587.04,410305.71,283281.33,0.0,0.0,283281.33,249225.26,178693.98,353812.61,128257.07,225555.54,35.0,10.0,4.0,254.2,4723125.32,120400327.73,-9255513.28,111144814.45,115677202.41,2451622.97,2271502.35,4663260.65,118234767.72,-9097489.06,109137278.66,113571507.07,2365591.71,2297668.94,4986940.92,117558699.1,-8967974.05,108590725.05,112571758.18,2602860.62,2384080.3,0.8981886,101.81141
2020-01-31,SANTA ROSA,1361237.77,1280786.68,433292.11,847494.57,0.0,27744.95,0.0,2594.94,3330.06,874504.4,120000.37,754504.03,475629.47,278874.56,0.0,0.0,278874.56,50111.2,0.0,328985.76,0.0,328985.76,20.0,15.0,8.0,100.0,9689382.89,114127720.52,-8133208.95,105994511.57,104438337.63,6130990.65,3558392.24,10029774.52,113378105.4,-8235729.18,105142376.22,103348330.88,6281765.94,3748008.58,9617710.4,113494320.94,-8364584.85,105129736.09,103876610.54,5770225.76,3847484.64,0.5586084,441.3916
2020-01-31,TULCAN,2688645.92,2522116.77,1067725.05,1454391.72,0.0,16452.46,815.38,5339.16,36180.93,1439187.03,347918.94,1091268.09,641157.11,450110.98,0.0,184.31,449926.67,144737.53,82405.77,512258.43,185693.68,326564.75,23.0,11.0,2.0,192.4,4074666.52,176483283.06,-7649634.42,168833648.64,172372327.73,2252218.26,1822448.26,3684219.35,172618583.83,-7374239.83,165244344.0,168897795.9,1899606.9,1784612.45,3917597.31,170777567.13,-7681888.54,163095678.59,166823183.01,2104562.24,1813035.07,0.73662585,263.37415
2020-01-31,VICENTINA MANUEL ESTEBAN GODOY ORTEGA,3489859.5,3059157.21,1445526.8,1613630.41,0.0,22548.38,831.45,6957.21,0.0,1642304.55,448985.95,1193318.6,919296.8,274021.8,19701.0,44.52,293678.28,381495.7,179533.56,495640.42,198256.17,297384.25,24.0,6.0,4.0,130.5,6991644.86,224309267.75,-15834228.14,208475039.61,217317622.89,5467627.24,1524017.62,6805549.67,220336109.62,-15580672.26,204755437.36,213530559.95,5226805.08,1578744.59,7450983.59,216292208.77,-15457759.37,200834449.4,208841225.18,6097198.14,1353785.45,0.68732876,312.67123
